track_id,time,x,y,vx,vy
0,1.9000000000000001,0.4225704014146754,-0.2774242401033221,-1.7323217525097023,-3.80002196344143
0,1.9100000000000001,0.3997264260899442,-0.31621922356862553,-2.28439753247312,-3.879498346530341
0,1.92,0.37058358883528525,-0.3557491729587397,-2.9142837254658938,-3.952994939011417
0,1.93,0.33622438661503873,-0.3959539094397014,-3.435920222024652,-4.020473648096168
0,1.94,0.2977226697512299,-0.43723532668941434,-3.850171686380882,-4.128141724971296
0,1.95,0.2561439679541974,-0.4799949579241361,-4.157870179703249,-4.275963123472176
0,1.96,0.212546187123633,-0.5246340995638629,-4.359778083056442,-4.463914163972676
0,1.97,0.16798077506448741,-0.571553993778627,-4.456541205914558,-4.691989421476417
0,1.98,0.12349445823926189,-0.6211561316174834,-4.448631682522552,-4.960213783885636
0,1.99,0.08171569895734145,-0.674384652998814,-4.177875928192044,-5.322852138133061
0,2.0,0.04527484146492527,-0.7321855102773472,-3.6440857492416177,-5.780085727853323
0,2.0100000000000002,0.016808301392209304,-0.795507574120969,-2.8466540072715962,-6.332206384362171
0,2.02,-0.0021716003056343283,-0.8636668915716879,-1.8979901697843633,-6.81593174507189
0,2.0300000000000002,-0.01483150782919532,-0.9350500431308657,-1.2659907523560994,-7.138315155917785
0,2.04,-0.024331693798281793,-1.0080452829826447,-0.9500185969086472,-7.299523985177903
0,2.05,-0.024362248495961986,-1.0080473244118804,-0.0030554697680193477,-0.0002041429235655201
0,2.06,-0.024422129243881773,-1.0080511210558087,-0.005988074791978687,-0.00037966439283554365
0,2.07,-0.024510124592736233,-1.0080563880768971,-0.008799534885445964,-0.0005267021088384283
0,2.08,-0.024625037407045247,-1.0080628423646456,-0.011491281430901432,-0.000645428774848078
0,2.09,-0.024765681126665565,-1.0080702031030453,-0.014064371962031752,-0.0007360738399686539
0,2.1,-0.024930875304266468,-1.0080781925246356,-0.01651941776009032,-0.0007989421590304246
0,2.11,-0.02511944054728499,-1.0080865368212015,-0.018856524301852362,-0.0008344296565931941
0,2.12,-0.025330192990977718,-1.008094967182422,-0.021075244369272647,-0.0008430361220446159
0,2.13,-0.025561938426930317,-1.0081032209354244,-0.02317454359525989,-0.000825375300239628
0,2.14,-0.025813466208702944,-1.0081110427603368,-0.02515277817726272,-0.0007821824912435105
0,2.15,-0.0260835430531181,-1.0081181859595343,-0.02700768444151569,-0.0007143199197479078
0,2.16,-0.026370906851986942,-1.0081244137613687,-0.028736379886884142,-0.000622780183445748
0,2.17,-0.026674260604778732,-1.0081295006427837,-0.030335375279178997,-0.0005086881414984035
0,2.18,-0.026992266577832606,-1.0081332336592548,-0.031800597305387326,-0.0003733016471052508
0,2.19,-0.027323540790165027,-1.0081354137749605,-0.033127421233242194,-0.00021801157057410592
0,2.2,-0.027666647919721635,-1.00813585719089,-0.034310712955660724,-4.43415929529678e-05
0,2.21,-0.02802009671704321,-1.0081343966736185,-0.03534487973215761,0.00014605172715675963
0,2.22,-0.02838233600575418,-1.0081308828926077,-0.036223928871096864,0.00035137810108221146
0,2.23,-0.028751751341029693,-1.0081251857789608,-0.03694153352755136,0.000569711364684089
0,2.24,-0.029126662388249923,-1.0081171959233595,-0.03749110472202298,0.0007989855601353568
0,2.25,-0.029505321074401705,-1.0081068260352173,-0.03786586861517817,0.0010369888142180983
0,2.2600000000000002,-0.02988591055443204,-1.008094012488608,-0.038058948003033555,0.0012813546609313775
0,2.27,-0.030266545023686097,-1.0080787169829688,-0.0380634469254057,0.0015295505639167928
0,2.2800000000000002,-0.03064527039576118,-1.0080609283475332,-0.037872537207508244,0.0017788635435556088
0,2.29,-0.031020065852559918,-1.0080406645175708,-0.03747954567987384,0.002026382996245246
0,2.3000000000000003,-0.031388846260005855,-1.008017974707265,-0.03687804074459372,0.0022689810305731584
0,2.31,-0.03174946542876212,-1.007992941798044,-0.03606191687562654,0.002503290922106771
0,2.32,-0.032099720184329196,-1.007965684951767,-0.03502547555670754,0.002725684627691294
0,2.33,-0.0324373551950451,-1.0079363624448716,-0.03376350107159032,0.0029322506895468337
0,2.34,-0.03276006848971519,-1.0079051747017536,-0.03227132946700892,0.0031187743118055167
0,2.35,-0.03306551757879861,-1.0078723669635647,-0.03054490890834205,0.003280773818881144
0,2.36,-0.03335132607420621,-1.0078382327695388,-0.028580849540760234,0.0034134194025980946
0,2.37,-0.03361509068274892,-1.0078031059409618,-0.026376460854270894,0.003512682857698124
0,2.38,-0.03385438842704433,-1.0077673426232132,-0.023929774429540945,0.0035763317748571666
0,2.39,-0.03406678392516941,-1.007731359741782,-0.021239549812508002,0.0035982881431140257
0,2.4,-0.03424983653647554,-1.0076957500157708,-0.01830526113061337,0.0035609726011243126
0,2.41,-0.03440110715570229,-1.0076614190072688,-0.015127061922674823,0.003433100850203097
0,2.42,-0.03451816441080208,-1.0076299901370191,-0.011705725509978532,0.003142887024965013
0,2.43,-0.03459858999170453,-1.0076041246591352,-0.008042558090245316,0.0025865477883968424
0,2.44,-0.03463998280762545,-1.0075880666822148,-0.004139281592092231,0.0016057976920391681
0,2.45,-0.034639961639518366,-1.0075887624888629,2.1168107086633192e-06,-6.958066480766689e-05
0,2.46,-0.0345806429831927,-1.0082942225769993,0.005931865632566313,-0.07054600881364337
0,2.47,-0.034462605371691976,-1.0097545031027109,0.011803761150072645,-0.14602805257115659
0,2.48,-0.03428643756981281,-1.0120200742992114,0.017616780187916514,-0.22655711965005043
0,2.49,-0.03405273987024458,-1.0151416561729387,0.023369769956822772,-0.31215818737273526
0,2.5,-0.0337621259923038,-1.0191699727541284,0.029061387794078464,-0.4028316581189628
0,2.5100000000000002,-0.033415225628426345,-1.0241554355438836,0.034690036387745316,-0.4985462789755202
0,2.52,-0.033012687656208496,-1.03014776659132,0.04025379722178493,-0.599233104743635
0,2.5300000000000002,-0.032555184008231985,-1.037195571423198,0.04575036479765107,-0.7047804831878057
0,2.54,-0.0320434141683595,-1.045345871830767,0.051176983987248625,-0.8150300407569144
0,2.5500000000000003,-0.031478110241767915,-1.0546436082907673,0.056530392659158435,-0.9297736460000205
0,2.56,-0.030860042526765604,-1.0651311215564794,0.061806771500231075,-1.0487513265712067
0,2.57,-0.03019002549943953,-1.076847622697476,0.06700170273260739,-1.1716501140996538
0,2.58,-0.029468924107379457,-1.0898286605908416,0.07211013920600737,-1.2981037893365688
0,2.59,-0.028697660256086343,-1.1041055955699333,0.07712638512931136,-1.427693497909166
0,2.6,-0.027877219361119428,-1.1197050876175594,0.08204408949669152,-1.5599492047626118
0,2.61,-0.027008656830488736,-1.1366486071473696,0.0868562530630692,-1.6943519529810214
0,2.62,-0.02609310433516304,-1.1549519760492144,0.09155524953256972,-1.8303368901844808
0,2.63,-0.02513177572074272,-1.1746249462805658,0.09613286144203176,-1.9672970231351394
0,2.64,-0.02412597241024957,-1.1956708228661825,0.10058033104931516,-2.104587658561674
0,2.65,-0.023077088146528243,-1.2180861377218166,0.1048884263721326,-2.2415314855634083
0,2.66,-0.02198661292286862,-1.2418603802444912,0.10904752236596225,-2.377424252267457
0,2.67,-0.020856135952094755,-1.266975790111553,0.11304769707738659,-2.5115409867061844
0,2.68,-0.019687347527502317,-1.2934072172028137,0.1168788424592438,-2.6431427091260673
0,2.69,-0.018482039633668196,-1.3211220530040546,0.12053078938341205,-2.77148358012409
0,2.7,-0.017242105171345664,-1.3500802372649354,0.12399344623225325,-2.8958184260880815
0,2.71,-0.015969535668478523,-1.3802343430684554,0.12725695028671413,-3.015410580351996
0,2.72,-0.014666417358943792,-1.4115297428204903,0.130311830953473,-3.129539975203488
0,2.73,-0.01333492552213872,-1.4439048569837538,0.1331491836805072,-3.237511416326355
0,2.74,-0.01197731699019079,-1.4772914866572147,0.13576085319479297,-3.3386629673460844
0,2.75,-0.010595920745666402,-1.5116152303349415,0.13813962445243885,-3.4323743677726837
0,2.7600000000000002,-0.009193126551520105,-1.5467959843620604,0.14027941941462968,-3.5180754027118954
0,2.77,-0.007771371577049572,-1.5827485257333167,0.14217549744705327,-3.5952541371256252
0,2.7800000000000002,-0.006333125009244112,-1.6193831749440082,0.14382465678054604,-3.6634649210691483
0,2.79,-0.0048808706686277355,-1.656606535595032,0.14522543406163763,-3.722336065102372
0,2.8000000000000003,-0.0034170876830373204,-1.6943223063637745,0.1463782985590415,-3.771577076874255
0,2.81,-0.0019442293123130576,-1.7324321597699817,0.14728583707242626,-3.8109853406207206
0,2.82,-0.0004647000622075712,-1.7708366808793738,0.14795292501054866,-3.8404521109392187
0,2.83,0.0010191687224536067,-1.8094363576860155,0.14838687846611778,-3.859967680664167
0,2.84,0.002505144536608322,-1.8481326133856577,0.14859758141547152,-3.869625569964219
0,2.85,0.006814593295571832,-1.839909216130993,0.43094487589635094,0.822339725466481
0,2.86,0.011456866046546908,-1.840641628769236,0.46422727509750766,-0.07324126382430851
0,2.87,0.018043595129463703,-1.8415213427115873,0.6586729082916795,-0.08797139423513123
0,2.88,0.026325361631290307,-1.8424025226030702,0.8281766501826604,-0.08811798914829527
